Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
79,0.9619816327095032,0.0057711459510028365,0.2828665235638618,0.24377531677484512,24.2621496433822,0.7187784790992737
80,0.9630046343803406,0.0060284867230802775,0.2553603914380074,0.21762462332844734,24.138257010333405,0.7277096775174141
81,0.9873710548877717,0.005478361621499062,0.6590024027228355,0.6578241184353828,24.15032016745414,0.7056660208106041
82,0.9999957227706909,0.005371535036247223,1.0,0.9999955415725708,23.403362872247296,0.7172780382633209
83,0.9999999356269836,0.005496387989260256,1.0,0.9999999356269836,24.065608919631728,0.7076755133271218
84,1.0,0.0051827100338414315,1.0,1.0,24.47167072107453,0.7245221906900405
85,1.0,0.00490243183914572,1.0,1.0,24.19398689122186,0.7225307336449623
86,0.9999381864070892,0.005346684739924968,1.0,0.9999275720119476,23.802053327677058,0.6849843586981297
87,1.0002960813045503,0.004810901721939444,0.999697779417038,0.9999947690963745,24.28924446179829,0.7091825613379479
88,0.9999999618530273,0.0046413297578692435,0.9999999976158143,0.9999999594688416,24.12139111639727,0.7132147464156151
89,1.0,0.005146768796257675,1.0,1.0,24.06166137502592,0.7238895389437675
90,1.0,0.004677931480109691,1.0,1.0,24.137681469895988,0.7020754936337471
91,1.0,0.005108796935528517,1.0,1.0,24.168876854718754,0.708442493379116
92,1.0,0.005247951433993876,1.0,1.0,24.521716965985192,0.7258436778187751
93,1.0,0.0045639820117503406,1.0,1.0,24.44941920338715,0.7297484853863716
94,1.0,0.004959887997247278,1.0,1.0,24.162336695014286,0.7045507562160492
95,0.9999999976158143,0.004658432565629482,1.0,0.9999999976158143,23.93604922482033,0.7248277923464775
96,1.0,0.004772918974049389,1.0,1.0,24.57445416464463,0.7270258402824402
97,1.0,0.004949703882448375,1.0,1.0,20.81724855214126,0.6806865465641022
98,0.9999999976158143,0.00600861816201359,1.0,0.9999999976158143,24.275227679611113,0.7188667541742325
99,0.9999999988079071,0.005087193245999515,1.0,0.9999999988079071,24.55125234597514,0.7281781980395317
100,1.0,0.004657471892423928,1.0,1.0,24.569518091839868,0.7290250113606453
101,0.9999999952316284,0.004687126507051289,1.0,0.9999999952316284,24.606713257192048,0.7303633123636246
102,0.9999994468688965,0.004785845833830535,0.9999998795986176,0.9999993252754211,24.657293497058475,0.7350309482216835
103,1.000000011920929,0.004891180796548724,0.9999999880790711,1.0,24.570498167306983,0.7241758206486701
104,0.9999999988079071,0.004514254364185035,1.0,0.9999999988079071,24.61574533785558,0.7268853622674942
105,1.0,0.004448325880803168,1.0,1.0,23.585599037012965,0.71878746509552
106,1.0,0.004887469471432268,1.0,1.0,24.274546677659995,0.7182133767008781
107,1.0,0.004987374055199325,1.0,1.0,24.47407411711705,0.7355396553874016
108,0.999999829530716,0.004933886474464089,1.0,0.999999828338623,24.41632098499155,0.723923077583313
109,1.0,0.004590539773926139,0.9999999976158143,0.9999999976158143,24.49293185735014,0.7267244637012482
110,1.0,0.004620084189809859,1.0,1.0,24.52037432358364,0.7262493136525154
111,1.0,0.004533105916343629,1.0,1.0,24.73471154537599,0.7373027664422989
112,1.0000000047683715,0.0044985065655782815,0.9999999952316284,1.0,24.71229960938903,0.734038687646389
113,1.0,0.004526883810758591,1.0,1.0,24.633955341948116,0.7291460847854614
114,1.0,0.0048141497885808345,1.0,1.0,24.593234530238398,0.7336441826820373
115,1.0,0.004609561413526535,1.0,1.0,24.723101935577425,0.7329578313231468
116,1.0,0.004508821396157146,1.0,1.0,24.71268247943153,0.7310176080465317
117,1.0,0.004325618632137775,1.0,1.0,24.562041327459006,0.7196295592188835
118,1.0,0.004498404250480235,1.0,1.0,24.603798633445443,0.74243331938982
119,0.9999999988079071,0.004564663916826248,1.0,0.9999999988079071,24.81580435491923,0.7413513544201851
120,0.9999999964237213,0.004220902509987354,0.9999999976158143,0.9999999940395355,24.74735246537714,0.7353926262259484
121,1.0,0.004582548048347235,1.0,1.0,24.315322487432343,0.7153736329078675
122,0.9999999976158143,0.004482388417236507,1.0,0.9999999976158143,24.747281833656565,0.7348193824291229
123,1.0,0.004194312826730311,1.0,1.0,24.862349818635217,0.7450888541340828
124,0.9999999523162841,0.0045634523523040114,0.9999999964237213,0.9999999487400055,24.48091502005418,0.732201666533947
125,1.0,0.0046657163137570025,1.0,1.0,24.034206406626843,0.7251680028438569
126,1.0,0.004759985106065869,1.0,1.0,24.562909537111256,0.7327527377009392
127,1.0,0.0046669288072735075,1.0,1.0,24.677006226748315,0.7349508816003799
128,1.0,0.004431634810753166,1.0,1.0,24.77214240968429,0.73475770175457
129,1.0,0.004372554968576878,1.0,1.0,24.790550193623517,0.7352961266040802
130,1.0,0.004330140803940594,1.0,1.0,24.8588186954226,0.7377711045742035
131,1.0,0.004382353746332228,1.0,1.0,24.7815623235981,0.7333439245820046
132,1.0,0.004284644632134587,1.0,1.0,24.7146876297218,0.7326331961154938
133,1.0,0.004443389223888516,1.0,1.0,24.8352435405514,0.7446588963270188
134,1.0,0.004366232759784907,1.0,1.0,24.756602838748847,0.7344587048888207
135,0.999999989271164,0.0047544523281976584,1.0,0.999999989271164,24.676500093726958,0.7285430601239204
136,0.9999997353553772,0.003986949883401394,0.9999999785423279,0.9999997127056122,24.590463752828228,0.722945981323719
137,1.0,0.00456973391585052,1.0,1.0,24.573528153509777,0.7379317462444306
138,1.0,0.004723433987237513,1.0,1.0,24.61543808372833,0.7374539920687675
139,1.0,0.004194158967584372,1.0,1.0,24.736672709072728,0.7333071047067642
140,1.0,0.004379044277593494,1.0,1.0,24.69453049350955,0.722690369784832
141,0.9999998784065247,0.004085799930617213,0.9999999570846557,0.9999998354911804,24.85037764381939,0.7369847440719605
142,1.0000000023841857,0.004213555715978146,0.9999999976158143,1.0,24.881524951984026,0.7464988490939141
143,1.0000000047683715,0.004621000410988927,0.9999999964237213,1.0,24.90378188845259,0.7412182620167732
144,1.0,0.004314536252059043,1.0,1.0,24.863218418329645,0.7455162158608437
145,1.0000000047683715,0.004146822798065841,0.9999999952316284,1.0,24.882147709583414,0.7459556362032891
146,1.0,0.00430598407285288,1.0,1.0,24.795570525730632,0.735379293859005
147,1.0,0.004271857549902051,1.0,1.0,24.786097768401255,0.7439284393191338
148,1.0,0.004334042826667428,1.0,1.0,24.696236606535543,0.7377700558304787
149,1.0,0.004331468862947076,1.0,1.0,24.946817423819247,0.7447297036647796
150,1.0,0.004190219580195844,1.0,1.0,24.77055511809605,0.7408808094263076
151,1.0,0.004324809941463173,0.9999999976158143,0.9999999988079071,24.703696065373467,0.7442144474387169
152,1.0,0.004164215633645654,0.9999999988079071,1.0,24.816418244629208,0.745379826426506
153,1.0,0.00434446007013321,1.0,1.0,24.90595301047761,0.7443757191300392
154,0.9999998784065247,0.0038607667083851993,0.9999999582767487,0.9999998366832733,24.973727427449077,0.745117859840393
155,1.0,0.004061766494996846,1.0,1.0,25.008736301202525,0.7471915248036385
156,1.0,0.004463134249672294,1.0,1.0,24.651315046986312,0.7408217054605484
157,1.0,0.00472969823051244,1.0,1.0,24.652892036491387,0.736127305328846
158,1.0,0.00450128539931029,1.0,1.0,24.851223918927413,0.7436871773004532
159,1.0,0.0044369127601385115,1.0,1.0,24.95243846552831,0.747586519420147
160,1.0,0.004384036995470524,1.0,1.0,24.426083627291753,0.7356484562158585
161,1.0,0.004340954804793001,1.0,1.0,24.698793396990297,0.7344459956884384
162,1.0,0.0040978892566636204,1.0,1.0,24.918679433009437,0.7463617038726806
163,1.0,0.004415952239651233,1.0,1.0,24.818437259694164,0.7386853006482125
164,0.9999999952316284,0.004180137156508863,1.0,0.9999999952316284,24.710008400904613,0.7508456307649612
165,1.0,0.004291413901373744,1.0,1.0,22.40887007939468,0.6816504541039466
166,1.0000000143051146,0.004814177262596786,0.9999999868869781,1.0,23.4768081147893,0.7119976395368576
167,1.0,0.004261986918281764,1.0,1.0,24.491687238903808,0.7339364072680473
168,1.0,0.004822952190879732,0.9999999988079071,1.0,23.524955734680265,0.6994035957753658
169,1.0,0.00452362781856209,1.0,1.0,24.558489270642614,0.722524163722992
170,1.0,0.004386123442091047,1.0,1.0,24.723872439326872,0.7356998407840729
171,1.0,0.004155868161469698,1.0,1.0,24.78903033427393,0.7323194545507431
172,1.0,0.004376618820242584,1.0,1.0,25.00058947330295,0.7449928638339043
173,1.0000000047683715,0.0044351488025858995,0.9999999952316284,1.0,24.636153941673786,0.7314281541109086
174,1.0,0.004271222925744951,1.0,1.0,24.721414836761497,0.743506233394146
175,1.0,0.004051178025547415,1.0,1.0,24.934566469180524,0.7440395423769951
176,1.0,0.004006829224526882,1.0,1.0,24.82954928776472,0.7362464088201522
177,0.9999999606609344,0.0044260588102042675,0.9999999976158143,0.9999999582767487,24.626950058201245,0.7275512954592704
178,0.9999999988079071,0.006635593981482089,1.0,0.9999999988079071,23.48125129416381,0.7079246199131012
179,1.0,0.005730762658640742,1.0,1.0,23.68559307405227,0.7228120571374893
180,1.0,0.004472794961184263,1.0,1.0,24.619312198677072,0.7203421768546104
181,1.0,0.004405853801872581,1.0,1.0,24.86958529417752,0.7361132463812828
182,1.0000000023841857,0.004332035253755748,0.9999999976158143,1.0,24.466152881211425,0.7095117649435997
183,1.0,0.0043059774744324385,1.0,1.0,24.7123914117153,0.729434617459774
184,1.0,0.004421723359264433,1.0,1.0,24.98890716550943,0.7494111236929893
185,1.0,0.003991164190229029,0.9999999988079071,1.0,24.874739465037333,0.7477933070063592
186,1.0,0.004162817946635187,1.0,1.0,24.85618113953614,0.7382825449109077
187,1.0,0.004218594226986169,1.0,1.0,24.93253603617859,0.7412408208847046
188,1.0,0.004151942650787532,1.0,1.0,24.885692195309087,0.7462463620305061
189,1.0,0.00432283560745418,1.0,1.0,24.97611209901478,0.7467179837822914
190,1.0,0.004144901544786989,1.0,1.0,24.996528567429767,0.7447078204154969
191,1.0,0.004225793490186334,1.0,1.0,24.9453279453759,0.7434995228052139
192,1.0,0.004060414391569793,1.0,1.0,25.05977829703032,0.7464951884746551
193,1.0,0.0042493275250308216,1.0,1.0,24.799071343954818,0.7489549359679222
194,1.0,0.0045663303043693305,1.0,1.0,24.871525354612494,0.7363142991065978
195,1.0000000071525574,0.0038883368368260564,0.9999999928474427,1.0,25.04320628867063,0.7461412855982781
196,1.0,0.004044946408830583,1.0,1.0,25.0823865835992,0.7472211158275605
197,1.0,0.004098557573743164,1.0,1.0,24.974063055244166,0.7393823224306106
198,0.9999999713897705,0.003994735712185502,1.0,0.9999999713897705,25.02467087382837,0.7488160941004753
199,1.0,0.004271978097967803,1.0,1.0,24.882567998955814,0.7379206761717796
200,1.0,0.004582450313027948,1.0,1.0,24.818054859747306,0.7362571713328362
